시군명,발생년도,발생일자,주야구분명,사고요일,사고유형_대분류,사고유형,법규위반내용,도로형태_대분류,도로형태,당사자1_대분류,당사자1_차종,당사자2_대분류,당사자2_차종,사망자수,중상자수,부상자수,부상신고자수,경상자수,WGS84위도,WGS84경도
시흥시,2012   ,2012-10-15 19시,야간,월요일,차대차,진행중 추돌,신호위반,교차로,교차로내,이륜차,소형,이륜차,소형,1,1,2,0,0,37.33538238,126.7292328
안양시,2012   ,2012-10-15 17시,주간,월요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,대형,보행자,보행자,1,0,1,0,0,37.39925488,126.94498335
부천시,2012   ,2012-10-15 10시,주간,월요일,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1,1,2,0,0,37.53197632,126.78948615
안성시,2012   ,2012-10-15 06시,주간,월요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,소형,자전거,자전거,1,0,1,0,0,36.99915143,127.3049161
포천시,2012   ,2012-10-15 00시,야간,월요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승합차,중형,1,0,1,0,0,37.96501433,127.24895004
안성시,2012   ,2012-10-14 22시,야간,일요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,3,0,2,37.10366164,127.49248215
시흥시,2012   ,2012-10-14 19시,야간,일요일,차대사람,보도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,보행자,보행자,1,0,1,0,0,37.45935221,126.80270219
수원시,2012   ,2012-10-14 18시,야간,일요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.28505569,126.97995977
파주시,2012   ,2012-10-14 01시,야간,일요일,차대차,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,대형,승용차,중형,1,0,3,0,2,37.74020478,126.80674964
평택시,2012   ,2012-10-13 15시,주간,토요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,자전거,자전거,1,0,1,0,0,37.01727896,127.11622649
화성시,2012   ,2012-10-13 13시,주간,토요일,차대차,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,소형,화물차,소형,2,0,2,0,0,37.10636366,126.90023021
용인시,2012   ,2012-10-13 13시,주간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.30650952,127.13142849
파주시,2012   ,2012-10-13 09시,주간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,교량위,화물차,중형,보행자,보행자,1,0,1,0,0,37.84873283,126.89717726
수원시,2012   ,2012-10-12 23시,야간,금요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,1,0,1,0,0,37.2513761,126.98325844
광주시,2012   ,2012-10-12 21시,야간,금요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.35133036,127.16293742
동두천시,2012   ,2012-10-12 13시,주간,금요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,없음,없음,1,0,1,0,0,37.94648896,127.0603525
화성시,2012   ,2012-10-12 05시,야간,금요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,1,0,1,0,0,37.16564071,126.70837732
용인시,2012   ,2012-10-12 05시,야간,금요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,소형,1,2,3,0,0,37.23684487,127.18609727
화성시,2012   ,2012-10-11 20시,야간,목요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.20556516,126.87957844
의정부시,2012   ,2012-10-11 16시,주간,목요일,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로내,자전거,자전거,보행자,보행자,1,0,1,0,0,37.74392217,127.05131539
안산시,2012   ,2012-10-11 04시,야간,목요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,없음,없음,1,0,1,0,0,37.30013746,126.83770868
포천시,2012   ,2012-10-11 01시,야간,목요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,없음,없음,1,0,1,0,0,37.80942863,127.15225463
양주시,2012   ,2012-10-10 19시,야간,수요일,차대차,기타,교차로 통행방법 위반,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.84309195,127.06522914
수원시,2012   ,2012-10-10 13시,주간,수요일,차대차,기타,부당한 회전,단일로,교량위,자전거,자전거,승용차,소형,1,0,1,0,0,37.26029855,126.99127212
수원시,2012   ,2012-10-10 06시,주간,수요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.29576182,127.02216241
이천시,2012   ,2012-10-08 15시,주간,월요일,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,중형,1,0,1,0,0,37.12081516,127.63153582
여주시,2012   ,2012-10-07 12시,주간,일요일,차대사람,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,소형,보행자,보행자,1,0,1,0,0,37.2385812,127.55710433
수원시,2012   ,2012-10-07 11시,주간,일요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.32337126,127.01549771
광명시,2012   ,2012-10-07 10시,주간,일요일,차대차,진행중 추돌,차로위반(진로변경 위반),교차로,교차로부근,자전거,자전거,승합차,대형,1,0,1,0,0,37.43150316,126.8861053
고양시,2012   ,2012-10-07 03시,야간,일요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.67637694,126.74704928
남양주시,2012   ,2012-10-06 23시,야간,토요일,차대사람,기타,보행자 보호의무 위반,교차로,교차로부근,화물차,경형,보행자,보행자,1,0,1,0,0,37.63651966,127.30624272
안성시,2012   ,2012-10-06 21시,야간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.07328258,127.13259404
포천시,2012   ,2012-10-06 14시,주간,토요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,중형,이륜차,소형,1,0,1,0,0,37.96816707,127.3281898
용인시,2012   ,2012-10-06 14시,주간,토요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승합차,중형,1,0,6,0,5,37.29058502,127.10717093
여주시,2012   ,2012-10-05 22시,야간,금요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,1,0,1,0,0,37.16396387,127.64135322
파주시,2012   ,2012-10-05 17시,주간,금요일,차대사람,차도통행중,신호위반,교차로,교차로부근,화물차,소형,보행자,보행자,1,0,1,0,0,37.84665433,126.88048604
하남시,2012   ,2012-10-04 02시,야간,목요일,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승용차,경형,1,0,1,0,0,37.49387308,127.23725465
평택시,2012   ,2012-10-04 02시,야간,목요일,차대차,기타,신호위반,교차로,교차로내,자전거,자전거,승합차,경형,1,0,2,0,1,36.99125947,127.12341449
의정부시,2012   ,2012-10-03 20시,야간,수요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,1,0,1,0,0,37.74792294,127.03021237
부천시,2012   ,2012-10-03 08시,주간,수요일,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,소형,화물차,소형,1,0,1,0,0,37.52147628,126.79863894
화성시,2012   ,2012-10-02 20시,야간,화요일,차대차,측면충돌,중앙선 침범,단일로,기타단일로,화물차,소형,이륜차,소형,1,0,1,0,0,37.20740287,126.81710803
안양시,2012   ,2012-10-02 19시,야간,화요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.40253194,126.914272
가평군,2012   ,2012-10-02 14시,주간,화요일,차대차,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,중형,승용차,중형,1,0,2,0,1,37.59107681,127.4748195
부천시,2012   ,2012-10-02 07시,주간,화요일,차대차,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,화물차,중형,1,0,1,0,0,37.48602291,126.79053241
안양시,2012   ,2012-10-02 04시,야간,화요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1,0,1,0,0,37.40301521,126.95697749
고양시,2012   ,2012-10-01 22시,야간,월요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.66439378,126.76924572
파주시,2012   ,2012-09-29 13시,주간,토요일,차대차,기타,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,1,0,1,0,0,37.76389477,126.76566789
시흥시,2012   ,2012-09-29 08시,주간,토요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,승용차,중형,1,0,7,0,6,37.38514371,126.85521607
안양시,2012   ,2012-09-27 23시,야간,목요일,차대사람,보도통행중,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,1,1,2,0,0,37.40267486,126.91038414
수원시,2012   ,2012-09-27 23시,야간,목요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,1,0,0,37.26411429,127.002547
양평군,2012   ,2012-09-27 17시,주간,목요일,차대사람,보도통행중,보행자 보호의무 위반,단일로,횡단보도상,건설기계,건설기계,보행자,보행자,1,0,1,0,0,37.54403588,127.32010043
시흥시,2012   ,2012-09-27 00시,야간,목요일,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로내,승용차,중형,없음,없음,1,0,1,0,0,37.35762511,126.74412513
김포시,2012   ,2012-09-27 00시,야간,목요일,차대사람,횡단중,신호위반,단일로,횡단보도상,화물차,중형,보행자,보행자,2,0,2,0,0,37.65459554,126.66968143
화성시,2012   ,2012-09-26 16시,주간,수요일,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,이륜차,소형,1,0,1,0,0,37.08078634,126.81461145
용인시,2012   ,2012-09-26 07시,주간,수요일,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,보행자,보행자,1,0,1,0,0,37.27556211,127.1483637
수원시,2012   ,2012-09-26 07시,주간,수요일,차량단독,공작물충돌,중앙선 침범,단일로,기타단일로,승용차,중형,없음,없음,1,3,4,0,0,37.31630059,127.01898526
여주시,2012   ,2012-09-25 18시,야간,화요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.19806339,127.53155116
화성시,2012   ,2012-09-25 18시,야간,화요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,1,2,0,0,37.21836177,127.09815683
용인시,2012   ,2012-09-25 15시,주간,화요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,2,0,2,0,0,37.21952658,127.20994048
안성시,2012   ,2012-09-25 11시,주간,화요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,1,1,2,0,0,37.02362747,127.2527561
안양시,2012   ,2012-09-25 02시,야간,화요일,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1,0,1,0,0,37.40102623,126.9289265
수원시,2012   ,2012-09-24 10시,주간,월요일,차대차,기타,안전운전 의무 불이행,단일로,횡단보도상,건설기계,건설기계,자전거,자전거,1,0,1,0,0,37.29083516,126.97014982
안성시,2012   ,2012-09-23 16시,주간,일요일,차대차,정면충돌,중앙선 침범,단일로,기타단일로,자전거,자전거,건설기계,건설기계,1,0,1,0,0,36.98900906,127.29882889
의정부시,2012   ,2012-09-23 05시,야간,일요일,차대차,진행중 추돌,신호위반,교차로,교차로내,승용차,중형,자전거,자전거,1,0,1,0,0,37.73167406,127.05870913
고양시,2012   ,2012-09-23 03시,야간,일요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.62042235,126.90296895
안산시,2012   ,2012-09-23 03시,야간,일요일,차대차,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,중형,1,0,1,0,0,37.32185008,126.73855821
화성시,2012   ,2012-09-21 21시,야간,금요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.16223758,127.01995199
고양시,2012   ,2012-09-21 20시,야간,금요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1,0,1,0,0,37.6277525,126.83593437
고양시,2012   ,2012-09-21 19시,야간,금요일,차대사람,기타,안전운전 의무 불이행,단일로,교량위,승합차,중형,보행자,보행자,1,0,1,0,0,37.68541112,126.86553206
화성시,2012   ,2012-09-21 17시,주간,금요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1,0,1,0,0,37.23506612,126.72754967
남양주시,2012   ,2012-09-21 06시,주간,금요일,차대차,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,1,1,2,0,0,37.65522646,127.25941775
안성시,2012   ,2012-09-21 03시,야간,금요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,소형,1,0,1,0,0,36.98730439,127.1568642
안양시,2012   ,2012-09-21 00시,야간,금요일,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1,0,1,0,0,37.40352037,126.94926805
파주시,2012   ,2012-09-20 19시,야간,목요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,보행자,보행자,1,0,1,0,0,37.89107108,126.7604146
시흥시,2012   ,2012-09-20 05시,야간,목요일,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,화물차,중형,보행자,보행자,1,0,1,0,0,37.35605218,126.72945056
남양주시,2012   ,2012-09-19 17시,주간,수요일,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,중형,1,0,1,0,0,37.69553581,127.12811607
남양주시,2012   ,2012-09-19 15시,주간,수요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,없음,없음,1,0,1,0,0,37.64475095,127.29156468
